date,store_id,item_id,units,price,promo,promo_depth,dow,holiday,on_hand,stockout,brand,category,key,yhat_t7
2024-10-28,001,E,15,2.0397618740796175,0,0.0,0,0,66,0,Choice,Beverage,001_E,14.0
2024-10-29,001,E,13,1.9636307256992522,0,0.0,1,0,71,0,Choice,Beverage,001_E,12.0
2024-10-30,001,E,14,1.9852256966415374,0,0.0,2,0,55,0,Choice,Beverage,001_E,14.0
2024-10-31,001,E,14,1.9853586287369531,0,0.0,3,0,60,0,Choice,Beverage,001_E,8.0
2024-11-01,001,E,18,1.9526904830304828,0,0.0,4,0,62,0,Choice,Beverage,001_E,24.0
2024-11-02,001,E,16,1.9792409145534073,0,0.0,5,0,79,0,Choice,Beverage,001_E,24.0
2024-11-03,001,E,12,1.9952933461501687,0,0.0,6,0,51,0,Choice,Beverage,001_E,15.0
2024-11-04,001,E,14,1.986040909866982,0,0.0,0,0,62,0,Choice,Beverage,001_E,15.0
2024-11-05,001,E,13,1.991490619700544,0,0.0,1,0,49,0,Choice,Beverage,001_E,13.0
2024-11-06,001,E,12,2.0078371479023644,0,0.0,2,0,64,0,Choice,Beverage,001_E,14.0
2024-11-07,001,E,15,2.0143020853211153,0,0.0,3,0,68,0,Choice,Beverage,001_E,14.0
2024-11-08,001,E,16,1.9651552407154607,0,0.0,4,0,57,0,Choice,Beverage,001_E,18.0
2024-11-09,001,E,25,1.592840863056012,1,0.2,5,0,62,0,Choice,Beverage,001_E,16.0
2024-11-10,001,E,12,2.0162813983260475,0,0.0,6,0,58,0,Choice,Beverage,001_E,12.0
2024-11-11,001,E,11,1.990298545205983,0,0.0,0,0,56,0,Choice,Beverage,001_E,14.0
2024-11-12,001,E,14,1.9875564646364807,0,0.0,1,0,62,0,Choice,Beverage,001_E,13.0
2024-11-13,001,E,14,1.9850587489664901,0,0.0,2,0,70,0,Choice,Beverage,001_E,12.0
2024-11-14,001,E,8,2.0157296636915283,0,0.0,3,0,48,0,Choice,Beverage,001_E,15.0
2024-11-15,001,E,19,2.029761724664387,0,0.0,4,0,65,0,Choice,Beverage,001_E,16.0
2024-11-16,001,E,16,2.0371668338830977,0,0.0,5,0,42,0,Choice,Beverage,001_E,25.0
2024-11-17,001,E,11,1.9880290479712344,0,0.0,6,0,77,0,Choice,Beverage,001_E,12.0
2024-11-18,001,E,14,2.04041626841479,0,0.0,0,0,49,0,Choice,Beverage,001_E,11.0
2024-11-19,001,E,16,1.9530430992336363,0,0.0,1,0,65,0,Choice,Beverage,001_E,14.0
2024-11-20,001,E,11,2.0121717316157124,0,0.0,2,0,59,0,Choice,Beverage,001_E,14.0
2024-11-21,001,E,11,2.0302253063596334,0,0.0,3,0,78,0,Choice,Beverage,001_E,8.0
2024-11-22,001,E,15,1.9372575886780352,0,0.0,4,0,47,0,Choice,Beverage,001_E,19.0
2024-11-23,001,E,16,1.974166143268426,0,0.0,5,0,43,0,Choice,Beverage,001_E,16.0
2024-11-24,001,E,12,2.0417905105920027,0,0.0,6,0,67,0,Choice,Beverage,001_E,11.0
2024-11-25,001,E,13,1.9768051021738613,0,0.0,0,0,54,0,Choice,Beverage,001_E,14.0
2024-11-26,001,E,13,1.9559835245664474,0,0.0,1,0,60,0,Choice,Beverage,001_E,16.0
2024-11-27,001,E,13,1.9700540410554446,0,0.0,2,0,46,0,Choice,Beverage,001_E,11.0
2024-11-28,001,E,15,1.989439382571676,0,0.0,3,1,58,0,Choice,Beverage,001_E,11.0
2024-11-29,001,E,35,1.5625782682532223,1,0.2,4,1,36,0,Choice,Beverage,001_E,15.0
2024-11-30,001,E,14,1.9837279103830798,0,0.0,5,0,71,0,Choice,Beverage,001_E,16.0
2024-12-01,001,E,14,1.989072575778174,0,0.0,6,0,69,0,Choice,Beverage,001_E,12.0
2024-12-02,001,E,14,1.936740634554288,0,0.0,0,0,39,0,Choice,Beverage,001_E,13.0
2024-12-03,001,E,12,1.9895179201183026,0,0.0,1,0,66,0,Choice,Beverage,001_E,13.0
2024-12-04,001,E,13,2.021614456058921,0,0.0,2,0,45,0,Choice,Beverage,001_E,13.0
2024-12-05,001,E,11,2.0012211007372023,0,0.0,3,0,64,0,Choice,Beverage,001_E,15.0
2024-12-06,001,E,24,1.5994696136781634,1,0.2,4,0,57,0,Choice,Beverage,001_E,35.0
2024-12-07,001,E,23,1.6072307340385907,1,0.2,5,0,68,0,Choice,Beverage,001_E,14.0
2024-12-08,001,E,13,1.9796805602817265,0,0.0,6,0,64,0,Choice,Beverage,001_E,14.0
2024-12-09,001,E,8,1.990487116379258,0,0.0,0,0,59,0,Choice,Beverage,001_E,14.0
2024-12-10,001,E,10,2.0291958767435934,0,0.0,1,0,49,0,Choice,Beverage,001_E,12.0
2024-12-11,001,E,15,2.021730432967867,0,0.0,2,0,61,0,Choice,Beverage,001_E,13.0
2024-12-12,001,E,13,1.9955260226374487,0,0.0,3,0,41,0,Choice,Beverage,001_E,11.0
2024-12-13,001,E,19,2.0285199784250736,0,0.0,4,0,42,0,Choice,Beverage,001_E,24.0
2024-12-14,001,E,17,1.9809254672454015,0,0.0,5,0,51,0,Choice,Beverage,001_E,23.0
2024-12-15,001,E,15,1.9741191020654214,0,0.0,6,0,71,0,Choice,Beverage,001_E,13.0
2024-12-16,001,E,11,1.9934759295654292,0,0.0,0,0,60,0,Choice,Beverage,001_E,8.0
2024-12-17,001,E,13,1.9960849275616703,0,0.0,1,0,62,0,Choice,Beverage,001_E,10.0
2024-12-18,001,E,10,1.985140768164703,0,0.0,2,0,72,0,Choice,Beverage,001_E,15.0
2024-12-19,001,E,15,1.9772905049488416,0,0.0,3,0,52,0,Choice,Beverage,001_E,13.0
2024-12-20,001,E,14,2.0299572079390398,0,0.0,4,0,46,0,Choice,Beverage,001_E,19.0
2024-12-21,001,E,16,1.9978477778881678,0,0.0,5,0,58,0,Choice,Beverage,001_E,17.0
2024-12-22,001,E,9,2.061266786475108,0,0.0,6,0,58,0,Choice,Beverage,001_E,15.0
2024-12-23,001,E,9,1.9879486218341897,0,0.0,0,0,42,0,Choice,Beverage,001_E,11.0
2024-12-24,001,E,12,1.979115257471504,0,0.0,1,0,49,0,Choice,Beverage,001_E,13.0
2024-12-25,001,E,22,1.976042642035257,0,0.0,2,0,60,0,Choice,Beverage,001_E,10.0
2024-12-26,001,E,12,1.9774760547474397,0,0.0,3,0,57,0,Choice,Beverage,001_E,15.0
2024-12-27,001,E,15,1.9839062350628596,0,0.0,4,0,71,0,Choice,Beverage,001_E,14.0
2024-12-28,001,E,29,1.6074953257927533,1,0.2,5,0,50,0,Choice,Beverage,001_E,16.0
2024-12-29,001,E,11,2.045833038103552,0,0.0,6,0,48,0,Choice,Beverage,001_E,9.0
2024-12-30,001,E,15,1.967976617734259,0,0.0,0,0,41,0,Choice,Beverage,001_E,9.0
2024-12-31,001,E,10,1.950119951066224,0,0.0,1,0,62,0,Choice,Beverage,001_E,12.0
2025-01-01,001,E,12,2.0104676444373757,0,0.0,2,0,81,0,Choice,Beverage,001_E,22.0
2025-01-02,001,E,11,2.0476609353082935,0,0.0,3,0,59,0,Choice,Beverage,001_E,12.0
2025-01-03,001,E,11,1.9484315495424183,0,0.0,4,0,49,0,Choice,Beverage,001_E,15.0
2025-01-04,001,E,13,1.9333564596065664,0,0.0,5,0,52,0,Choice,Beverage,001_E,29.0
2025-01-05,001,E,10,1.960918072677482,0,0.0,6,0,55,0,Choice,Beverage,001_E,11.0
2025-01-06,001,E,13,2.020890732738373,0,0.0,0,0,53,0,Choice,Beverage,001_E,15.0
2025-01-07,001,E,16,1.9785797268786065,0,0.0,1,0,47,0,Choice,Beverage,001_E,10.0
2025-01-08,001,E,10,2.000427271364799,0,0.0,2,0,56,0,Choice,Beverage,001_E,12.0
2025-01-09,001,E,14,1.9994549932484784,0,0.0,3,0,61,0,Choice,Beverage,001_E,11.0
2025-01-10,001,E,21,2.004336687103793,0,0.0,4,0,51,0,Choice,Beverage,001_E,11.0
2025-01-11,001,E,15,1.970031624863886,0,0.0,5,0,55,0,Choice,Beverage,001_E,13.0
2025-01-12,001,E,14,1.9825049602066758,0,0.0,6,0,70,0,Choice,Beverage,001_E,10.0
2025-01-13,001,E,12,1.9360220873558394,0,0.0,0,0,48,0,Choice,Beverage,001_E,13.0
2025-01-14,001,E,8,1.997923819941822,0,0.0,1,0,70,0,Choice,Beverage,001_E,16.0
2025-01-15,001,E,14,1.9919380278098917,0,0.0,2,0,48,0,Choice,Beverage,001_E,10.0
2025-01-16,001,E,13,2.0423493395477337,0,0.0,3,0,52,0,Choice,Beverage,001_E,14.0
2025-01-17,001,E,26,1.5516623847537265,1,0.2,4,0,40,0,Choice,Beverage,001_E,21.0
2025-01-18,001,E,28,1.6095347343597057,1,0.2,5,0,35,0,Choice,Beverage,001_E,15.0
2025-01-19,001,E,15,1.993829050586835,0,0.0,6,0,57,0,Choice,Beverage,001_E,14.0
2025-01-20,001,E,12,1.9702537178571813,0,0.0,0,0,60,0,Choice,Beverage,001_E,12.0
2025-01-21,001,E,13,1.9635888621923439,0,0.0,1,0,31,0,Choice,Beverage,001_E,8.0
2025-01-22,001,E,13,2.006626304550237,0,0.0,2,0,57,0,Choice,Beverage,001_E,14.0
2025-01-23,001,E,12,1.992469184689596,0,0.0,3,0,66,0,Choice,Beverage,001_E,13.0
2025-01-24,001,E,26,1.597334750140677,1,0.2,4,0,46,0,Choice,Beverage,001_E,26.0
2025-01-25,001,E,22,1.6048359281849656,1,0.2,5,0,41,0,Choice,Beverage,001_E,28.0
2025-01-26,001,E,17,1.9609525867681563,0,0.0,6,0,64,0,Choice,Beverage,001_E,15.0
2025-01-27,001,E,15,1.9941020307728574,0,0.0,0,0,58,0,Choice,Beverage,001_E,12.0
2024-08-01,001,F,14,1.8038933047579275,0,0.0,3,0,53,0,Choice,Beverage,001_F,
2024-08-02,001,F,11,1.8437352654049397,0,0.0,4,0,65,0,Choice,Beverage,001_F,
2024-08-03,001,F,20,1.4218332762979067,1,0.2,5,0,53,0,Choice,Beverage,001_F,
2024-08-04,001,F,9,1.7748409539863446,0,0.0,6,0,60,0,Choice,Beverage,001_F,
2024-08-05,001,F,13,1.8265834905074885,0,0.0,0,0,44,0,Choice,Beverage,001_F,
2024-08-06,001,F,10,1.7938872761839275,0,0.0,1,0,59,0,Choice,Beverage,001_F,
2024-08-07,001,F,11,1.805052288453379,0,0.0,2,0,50,0,Choice,Beverage,001_F,
2024-08-08,001,F,8,1.8548929006545276,0,0.0,3,0,75,0,Choice,Beverage,001_F,14.0
2024-08-09,001,F,17,1.7678350903439413,0,0.0,4,0,48,0,Choice,Beverage,001_F,11.0
2024-08-10,001,F,26,1.4366757331963191,1,0.2,5,0,36,0,Choice,Beverage,001_F,20.0
2024-08-11,001,F,9,1.8389052215572719,0,0.0,6,0,56,0,Choice,Beverage,001_F,9.0
2024-08-12,001,F,16,1.7523853893447456,0,0.0,0,0,52,0,Choice,Beverage,001_F,13.0
2024-08-13,001,F,14,1.8463271642455625,0,0.0,1,0,37,0,Choice,Beverage,001_F,10.0
2024-08-14,001,F,15,1.8271936470746186,0,0.0,2,0,43,0,Choice,Beverage,001_F,11.0
2024-08-15,001,F,13,1.7915918932054014,0,0.0,3,0,66,0,Choice,Beverage,001_F,8.0
2024-08-16,001,F,31,1.4434542410504152,1,0.2,4,0,51,0,Choice,Beverage,001_F,17.0
2024-08-17,001,F,17,1.7866549012953428,0,0.0,5,0,41,0,Choice,Beverage,001_F,26.0
2024-08-18,001,F,8,1.8052751517530237,0,0.0,6,0,59,0,Choice,Beverage,001_F,9.0
2024-08-19,001,F,13,1.840702082612553,0,0.0,0,0,65,0,Choice,Beverage,001_F,16.0
2024-08-20,001,F,13,1.7772627384003046,0,0.0,1,0,36,0,Choice,Beverage,001_F,14.0
2024-08-21,001,F,12,1.7553283640477715,0,0.0,2,0,45,0,Choice,Beverage,001_F,15.0
2024-08-22,001,F,12,1.8489172481585796,0,0.0,3,0,55,0,Choice,Beverage,001_F,13.0
2024-08-23,001,F,15,1.8213730410192102,0,0.0,4,0,53,0,Choice,Beverage,001_F,31.0
2024-08-24,001,F,22,1.431359080155182,1,0.2,5,0,45,0,Choice,Beverage,001_F,17.0
2024-08-25,001,F,13,1.7972302581157975,0,0.0,6,0,59,0,Choice,Beverage,001_F,8.0
2024-08-26,001,F,14,1.788714510147365,0,0.0,0,0,56,0,Choice,Beverage,001_F,13.0
2024-08-27,001,F,12,1.7969192662448297,0,0.0,1,0,56,0,Choice,Beverage,001_F,13.0
2024-08-28,001,F,14,1.8218626324609288,0,0.0,2,0,57,0,Choice,Beverage,001_F,12.0
2024-08-29,001,F,9,1.727390334761952,0,0.0,3,0,70,0,Choice,Beverage,001_F,12.0
2024-08-30,001,F,23,1.4384421023666656,1,0.2,4,0,51,0,Choice,Beverage,001_F,15.0
2024-08-31,001,F,15,1.8049097243684737,0,0.0,5,0,38,0,Choice,Beverage,001_F,22.0
2024-09-01,001,F,15,1.824492283733226,0,0.0,6,0,54,0,Choice,Beverage,001_F,13.0
2024-09-02,001,F,7,1.743872739027782,0,0.0,0,0,45,0,Choice,Beverage,001_F,14.0
2024-09-03,001,F,12,1.8260284571801408,0,0.0,1,0,59,0,Choice,Beverage,001_F,12.0
2024-09-04,001,F,12,1.825291575825519,0,0.0,2,0,57,0,Choice,Beverage,001_F,14.0
2024-09-05,001,F,9,1.7867274623022988,0,0.0,3,0,41,0,Choice,Beverage,001_F,9.0
2024-09-06,001,F,26,1.4384965414359152,1,0.2,4,0,33,0,Choice,Beverage,001_F,23.0
2024-09-07,001,F,15,1.7634114615663545,0,0.0,5,0,70,0,Choice,Beverage,001_F,15.0
2024-09-08,001,F,16,1.788253339188251,0,0.0,6,0,45,0,Choice,Beverage,001_F,15.0
2024-09-09,001,F,12,1.8015167287343794,0,0.0,0,0,67,0,Choice,Beverage,001_F,7.0
2024-09-10,001,F,17,1.7798165530191734,0,0.0,1,0,69,0,Choice,Beverage,001_F,12.0
2024-09-11,001,F,12,1.8432347268271758,0,0.0,2,0,58,0,Choice,Beverage,001_F,12.0
2024-09-12,001,F,11,1.789717853819736,0,0.0,3,0,53,0,Choice,Beverage,001_F,9.0
2024-09-13,001,F,25,1.4228119886223864,1,0.2,4,0,43,0,Choice,Beverage,001_F,26.0
2024-09-14,001,F,21,1.763624419747807,0,0.0,5,0,55,0,Choice,Beverage,001_F,15.0
2024-09-15,001,F,19,1.7783226080154182,0,0.0,6,0,63,0,Choice,Beverage,001_F,16.0
2024-09-16,001,F,14,1.796085343874844,0,0.0,0,0,72,0,Choice,Beverage,001_F,12.0
2024-09-17,001,F,11,1.819011649730894,0,0.0,1,0,45,0,Choice,Beverage,001_F,17.0
2024-09-18,001,F,13,1.799605439916848,0,0.0,2,0,57,0,Choice,Beverage,001_F,12.0
2024-09-19,001,F,12,1.8018327570309773,0,0.0,3,0,58,0,Choice,Beverage,001_F,11.0
2024-09-20,001,F,28,1.363662965530879,1,0.2,4,0,28,0,Choice,Beverage,001_F,25.0
2024-09-21,001,F,26,1.4150009235544334,1,0.2,5,0,50,0,Choice,Beverage,001_F,21.0
2024-09-22,001,F,12,1.8199543760107921,0,0.0,6,0,69,0,Choice,Beverage,001_F,19.0
2024-09-23,001,F,9,1.7919322733280292,0,0.0,0,0,82,0,Choice,Beverage,001_F,14.0
2024-09-24,001,F,15,1.772013443470806,0,0.0,1,0,74,0,Choice,Beverage,001_F,11.0
2024-09-25,001,F,13,1.8206415435757137,0,0.0,2,0,54,0,Choice,Beverage,001_F,13.0
2024-09-26,001,F,5,1.7635223377912184,0,0.0,3,0,61,0,Choice,Beverage,001_F,12.0
2024-09-27,001,F,18,1.7846640261074083,0,0.0,4,0,36,0,Choice,Beverage,001_F,28.0
2024-09-28,001,F,13,1.7561328877154296,0,0.0,5,0,49,0,Choice,Beverage,001_F,26.0
2024-09-29,001,F,13,1.8252810353324345,0,0.0,6,0,62,0,Choice,Beverage,001_F,12.0
2024-09-30,001,F,13,1.776261165266742,0,0.0,0,0,65,0,Choice,Beverage,001_F,9.0
2024-10-01,001,F,13,1.8120491410331028,0,0.0,1,0,50,0,Choice,Beverage,001_F,15.0
2024-10-02,001,F,10,1.7930056532634204,0,0.0,2,0,48,0,Choice,Beverage,001_F,13.0
2024-10-03,001,F,16,1.7407544906249657,0,0.0,3,0,58,0,Choice,Beverage,001_F,5.0
2024-10-04,001,F,19,1.811860273751338,0,0.0,4,0,62,0,Choice,Beverage,001_F,18.0
2024-10-05,001,F,17,1.7767163530484524,0,0.0,5,0,75,0,Choice,Beverage,001_F,13.0
2024-10-06,001,F,11,1.7880529014734143,0,0.0,6,0,61,0,Choice,Beverage,001_F,13.0
2024-10-07,001,F,12,1.7796159217061989,0,0.0,0,0,50,0,Choice,Beverage,001_F,13.0
2024-10-08,001,F,5,1.8193836529689285,0,0.0,1,0,71,0,Choice,Beverage,001_F,13.0
2024-10-09,001,F,15,1.7417006381009281,0,0.0,2,0,58,0,Choice,Beverage,001_F,10.0
2024-10-10,001,F,8,1.8148458265536846,0,0.0,3,0,55,0,Choice,Beverage,001_F,16.0
2024-10-11,001,F,24,1.4551910986094116,1,0.2,4,0,76,0,Choice,Beverage,001_F,19.0
2024-10-12,001,F,15,1.8137899087061373,0,0.0,5,0,55,0,Choice,Beverage,001_F,17.0
2024-10-13,001,F,11,1.7451823268732671,0,0.0,6,0,30,0,Choice,Beverage,001_F,11.0
2024-10-14,001,F,14,1.7498739820780507,0,0.0,0,0,64,0,Choice,Beverage,001_F,12.0
2024-10-15,001,F,9,1.7751925234358372,0,0.0,1,0,49,0,Choice,Beverage,001_F,5.0
2024-10-16,001,F,11,1.8137057336859606,0,0.0,2,0,61,0,Choice,Beverage,001_F,15.0
2024-10-17,001,F,12,1.7588674355519192,0,0.0,3,0,71,0,Choice,Beverage,001_F,8.0
2024-10-18,001,F,14,1.7572875207605112,0,0.0,4,0,48,0,Choice,Beverage,001_F,24.0
2024-10-19,001,F,19,1.8143847094519494,0,0.0,5,0,46,0,Choice,Beverage,001_F,15.0
2024-10-20,001,F,14,1.76054233131871,0,0.0,6,0,60,0,Choice,Beverage,001_F,11.0
2024-10-21,001,F,15,1.7407971180923918,0,0.0,0,0,40,0,Choice,Beverage,001_F,14.0
2024-10-22,001,F,11,1.7430595012045775,0,0.0,1,0,63,0,Choice,Beverage,001_F,9.0
2024-10-23,001,F,10,1.7703382708703344,0,0.0,2,0,49,0,Choice,Beverage,001_F,11.0
2024-10-24,001,F,10,1.8243306564952646,0,0.0,3,0,61,0,Choice,Beverage,001_F,12.0
2024-10-25,001,F,14,1.795775382865879,0,0.0,4,0,39,0,Choice,Beverage,001_F,14.0
2024-10-26,001,F,19,1.7689024419686523,0,0.0,5,0,43,0,Choice,Beverage,001_F,19.0
2024-10-27,001,F,16,1.7665889916724453,0,0.0,6,0,67,0,Choice,Beverage,001_F,14.0
2024-10-28,001,F,11,1.770896520628438,0,0.0,0,0,44,0,Choice,Beverage,001_F,15.0
2024-10-29,001,F,11,1.8073074400996705,0,0.0,1,0,57,0,Choice,Beverage,001_F,11.0
2024-10-30,001,F,10,1.7344687422218925,0,0.0,2,0,54,0,Choice,Beverage,001_F,10.0
2024-10-31,001,F,11,1.7710165149413009,0,0.0,3,0,73,0,Choice,Beverage,001_F,10.0
2024-11-01,001,F,22,1.35485726582819,1,0.2,4,0,57,0,Choice,Beverage,001_F,14.0
2024-11-02,001,F,29,1.458894745315532,1,0.2,5,0,65,0,Choice,Beverage,001_F,19.0
2024-11-03,001,F,16,1.8131389984670314,0,0.0,6,0,53,0,Choice,Beverage,001_F,16.0
2024-11-04,001,F,12,1.8093626027530827,0,0.0,0,0,66,0,Choice,Beverage,001_F,11.0
2024-11-05,001,F,12,1.7632554035081405,0,0.0,1,0,45,0,Choice,Beverage,001_F,11.0
2024-11-06,001,F,14,1.8248710215451023,0,0.0,2,0,67,0,Choice,Beverage,001_F,10.0
2024-11-07,001,F,13,1.7922365044170838,0,0.0,3,0,58,0,Choice,Beverage,001_F,11.0
2024-11-08,001,F,28,1.4094082307202116,1,0.2,4,0,53,0,Choice,Beverage,001_F,22.0
2024-11-09,001,F,28,1.389098796408049,1,0.2,5,0,43,0,Choice,Beverage,001_F,29.0
2024-11-10,001,F,18,1.7747052952248674,0,0.0,6,0,39,0,Choice,Beverage,001_F,16.0
2024-11-11,001,F,15,1.7618723879989115,0,0.0,0,0,69,0,Choice,Beverage,001_F,12.0
2024-11-12,001,F,12,1.7701260533349243,0,0.0,1,0,59,0,Choice,Beverage,001_F,12.0
2024-11-13,001,F,11,1.7704923908378163,0,0.0,2,0,43,0,Choice,Beverage,001_F,14.0
2024-11-14,001,F,14,1.7734267849165473,0,0.0,3,0,60,0,Choice,Beverage,001_F,13.0
2024-11-15,001,F,11,1.8351216411266962,0,0.0,4,0,69,0,Choice,Beverage,001_F,28.0
2024-11-16,001,F,20,1.4871675308702978,1,0.2,5,0,53,0,Choice,Beverage,001_F,28.0
2024-11-17,001,F,13,1.7650610576355361,0,0.0,6,0,52,0,Choice,Beverage,001_F,18.0
2024-11-18,001,F,13,1.810688503265636,0,0.0,0,0,42,0,Choice,Beverage,001_F,15.0
2024-11-19,001,F,9,1.803363477734792,0,0.0,1,0,73,0,Choice,Beverage,001_F,12.0
2024-11-20,001,F,11,1.8618091072791763,0,0.0,2,0,51,0,Choice,Beverage,001_F,11.0
2024-11-21,001,F,15,1.8239759249475123,0,0.0,3,0,47,0,Choice,Beverage,001_F,14.0
2024-11-22,001,F,15,1.8295812089220937,0,0.0,4,0,51,0,Choice,Beverage,001_F,11.0
2024-11-23,001,F,19,1.7704182075722916,0,0.0,5,0,74,0,Choice,Beverage,001_F,20.0
2024-11-24,001,F,10,1.7907772652855531,0,0.0,6,0,61,0,Choice,Beverage,001_F,13.0
2024-11-25,001,F,11,1.8339558655662855,0,0.0,0,0,61,0,Choice,Beverage,001_F,13.0
2024-11-26,001,F,13,1.861397776482192,0,0.0,1,0,64,0,Choice,Beverage,001_F,9.0
2024-11-27,001,F,12,1.796018077799101,0,0.0,2,0,44,0,Choice,Beverage,001_F,11.0
2024-11-28,001,F,18,1.73435838551186,0,0.0,3,1,75,0,Choice,Beverage,001_F,15.0
2024-11-29,001,F,22,1.7649636792644439,0,0.0,4,1,50,0,Choice,Beverage,001_F,15.0
2024-11-30,001,F,25,1.443896871846209,1,0.2,5,0,34,0,Choice,Beverage,001_F,19.0
2024-12-01,001,F,10,1.7995568661519068,0,0.0,6,0,41,0,Choice,Beverage,001_F,10.0
2024-12-02,001,F,9,1.76175369976352,0,0.0,0,0,61,0,Choice,Beverage,001_F,11.0
2024-12-03,001,F,16,1.7238125505323452,0,0.0,1,0,45,0,Choice,Beverage,001_F,13.0
2024-12-04,001,F,12,1.7543375793371314,0,0.0,2,0,49,0,Choice,Beverage,001_F,12.0
2024-12-05,001,F,6,1.8369434102211304,0,0.0,3,0,56,0,Choice,Beverage,001_F,18.0
2024-12-06,001,F,13,1.8072997279078817,0,0.0,4,0,66,0,Choice,Beverage,001_F,22.0
2024-12-07,001,F,21,1.4075374806699303,1,0.2,5,0,76,0,Choice,Beverage,001_F,25.0
2024-12-08,001,F,9,1.8337631637332987,0,0.0,6,0,54,0,Choice,Beverage,001_F,10.0
2024-12-09,001,F,13,1.7633672936591462,0,0.0,0,0,69,0,Choice,Beverage,001_F,9.0
2024-12-10,001,F,12,1.7584917694375695,0,0.0,1,0,55,0,Choice,Beverage,001_F,16.0
2024-12-11,001,F,11,1.8261133034057824,0,0.0,2,0,47,0,Choice,Beverage,001_F,12.0
2024-12-12,001,F,11,1.810181505228394,0,0.0,3,0,68,0,Choice,Beverage,001_F,6.0
2024-12-13,001,F,18,1.788378182084882,0,0.0,4,0,52,0,Choice,Beverage,001_F,13.0
2024-12-14,001,F,14,1.7731948865776284,0,0.0,5,0,43,0,Choice,Beverage,001_F,21.0
2024-12-15,001,F,12,1.8230358928085308,0,0.0,6,0,63,0,Choice,Beverage,001_F,9.0
2024-12-16,001,F,14,1.762057385711238,0,0.0,0,0,54,0,Choice,Beverage,001_F,13.0
2024-12-17,001,F,12,1.7765747569632608,0,0.0,1,0,48,0,Choice,Beverage,001_F,12.0
2024-12-18,001,F,10,1.7769107813222045,0,0.0,2,0,80,0,Choice,Beverage,001_F,11.0
2024-12-19,001,F,17,1.7932418325627044,0,0.0,3,0,59,0,Choice,Beverage,001_F,11.0
2024-12-20,001,F,26,1.409742119670142,1,0.2,4,0,38,0,Choice,Beverage,001_F,18.0
2024-12-21,001,F,17,1.7717677373453788,0,0.0,5,0,48,0,Choice,Beverage,001_F,14.0
2024-12-22,001,F,13,1.775405637905018,0,0.0,6,0,60,0,Choice,Beverage,001_F,12.0
2024-12-23,001,F,7,1.8028244658093089,0,0.0,0,0,54,0,Choice,Beverage,001_F,14.0
2024-12-24,001,F,7,1.7782294995395493,0,0.0,1,0,57,0,Choice,Beverage,001_F,12.0
2024-12-25,001,F,14,1.7875554039612738,0,0.0,2,0,44,0,Choice,Beverage,001_F,10.0
2024-12-26,001,F,8,1.83577352398356,0,0.0,3,0,80,0,Choice,Beverage,001_F,17.0
2024-12-27,001,F,22,1.4077826153435848,1,0.2,4,0,53,0,Choice,Beverage,001_F,26.0
2024-12-28,001,F,19,1.446609598816327,1,0.2,5,0,45,0,Choice,Beverage,001_F,17.0
2024-12-29,001,F,13,1.7996949559318445,0,0.0,6,0,65,0,Choice,Beverage,001_F,13.0
2024-12-30,001,F,10,1.7267624876720393,0,0.0,0,0,38,0,Choice,Beverage,001_F,7.0
2024-12-31,001,F,15,1.7902618256005836,0,0.0,1,0,57,0,Choice,Beverage,001_F,7.0
2025-01-01,001,F,13,1.802965239523956,0,0.0,2,0,51,0,Choice,Beverage,001_F,14.0
2025-01-02,001,F,14,1.786789264654455,0,0.0,3,0,62,0,Choice,Beverage,001_F,8.0
2025-01-03,001,F,16,1.8360479711371476,0,0.0,4,0,64,0,Choice,Beverage,001_F,22.0
2025-01-04,001,F,25,1.424833211839539,1,0.2,5,0,50,0,Choice,Beverage,001_F,19.0
2025-01-05,001,F,11,1.8149350887775177,0,0.0,6,0,45,0,Choice,Beverage,001_F,13.0
2025-01-06,001,F,9,1.8241276987556543,0,0.0,0,0,49,0,Choice,Beverage,001_F,10.0
2025-01-07,001,F,13,1.8310538353867958,0,0.0,1,0,39,0,Choice,Beverage,001_F,15.0
2025-01-08,001,F,11,1.8294161232123374,0,0.0,2,0,54,0,Choice,Beverage,001_F,13.0
2025-01-09,001,F,10,1.8225502120510346,0,0.0,3,0,54,0,Choice,Beverage,001_F,14.0
2025-01-10,001,F,14,1.77556745151949,0,0.0,4,0,37,0,Choice,Beverage,001_F,16.0
2025-01-11,001,F,14,1.7653113726497307,0,0.0,5,0,50,0,Choice,Beverage,001_F,25.0
2025-01-12,001,F,12,1.782431247391698,0,0.0,6,0,61,0,Choice,Beverage,001_F,11.0
2025-01-13,001,F,14,1.792024764928818,0,0.0,0,0,57,0,Choice,Beverage,001_F,9.0
2025-01-14,001,F,13,1.7707269648818,0,0.0,1,0,50,0,Choice,Beverage,001_F,13.0
2025-01-15,001,F,12,1.776756413600301,0,0.0,2,0,64,0,Choice,Beverage,001_F,11.0
2025-01-16,001,F,10,1.8429189088297346,0,0.0,3,0,69,0,Choice,Beverage,001_F,10.0
2025-01-17,001,F,17,1.831715372848052,0,0.0,4,0,66,0,Choice,Beverage,001_F,14.0
2025-01-18,001,F,18,1.7525635304022527,0,0.0,5,0,61,0,Choice,Beverage,001_F,14.0
2025-01-19,001,F,15,1.8318094490611296,0,0.0,6,0,58,0,Choice,Beverage,001_F,12.0
2025-01-20,001,F,9,1.734423617635742,0,0.0,0,0,89,0,Choice,Beverage,001_F,14.0
